Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1191,1.059,1775810567664551.360	,1775810567664552.419	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1192,1.180,1775810567664552.439	,1775810567664553.619	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1193,47.199,1775810567664553.639	,1775810567664600.839	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1194,1.119,1775810567664600.859	,1775810567664601.978	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1195,1.199,1775810567664601.998	,1775810567664603.198	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1196,47.119,1775810567664603.238	,1775810567664650.358	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1197,1.139,1775810567664650.398	,1775810567664651.537	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1198,1.199,1775810567664651.557	,1775810567664652.757	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1199,47.419,1775810567664652.777	,1775810567664700.197	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1200,1.080,1775810567664700.217	,1775810567664701.297	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1201,1.179,1775810567664701.337	,1775810567664702.516	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1202,47.179,1775810567664702.536	,1775810567664749.716	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1203,1.100,1775810567664749.756	,1775810567664750.856	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1204,1.239,1775810567664750.876	,1775810567664752.115	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1205,46.839,1775810567664752.135	,1775810567664798.975	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1206,1.139,1775810567664798.995	,1775810567664800.135	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1207,1.280,1775810567664800.155	,1775810567664801.435	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1208,46.819,1775810567664801.455	,1775810567664848.274	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1209,1.159,1775810567664848.294	,1775810567664849.454	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1210,1.220,1775810567664849.494	,1775810567664850.714	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1211,47.119,1775810567664850.734	,1775810567664897.853	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1212,1.119,1775810567664897.873	,1775810567664898.993	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1213,1.199,1775810567664899.013	,1775810567664900.213	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1214,47.059,1775810567664900.233	,1775810567664947.292	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1215,1.140,1775810567664947.312	,1775810567664948.452	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1216,1.239,1775810567664948.472	,1775810567664949.712	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1217,46.979,1775810567664949.752	,1775810567664996.731	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1218,1.140,1775810567664996.751	,1775810567664997.891	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1219,1.219,1775810567664997.911	,1775810567664999.131	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1220,46.919,1775810567664999.171	,1775810567665046.090	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1221,1.159,1775810567665046.130	,1775810567665047.290	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1222,1.260,1775810567665047.310	,1775810567665048.570	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1223,46.959,1775810567665048.590	,1775810567665095.549	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1224,1.179,1775810567665095.569	,1775810567665096.749	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1225,1.300,1775810567665096.769	,1775810567665098.069	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1226,46.999,1775810567665098.089	,1775810567665145.088	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1227,1.159,1775810567665145.108	,1775810567665146.268	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1228,1.079,1775810567665146.288	,1775810567665147.368	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1229,47.019,1775810567665147.388	,1775810567665194.407	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1230,1.100,1775810567665194.427	,1775810567665195.527	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1231,1.139,1775810567665195.567	,1775810567665196.707	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1232,46.439,1775810567665196.727	,1775810567665243.166	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1233,1.099,1775810567665243.186	,1775810567665244.286	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1234,1.220,1775810567665244.306	,1775810567665245.526	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1235,46.979,1775810567665245.546	,1775810567665292.525	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1236,1.119,1775810567665292.565	,1775810567665293.685	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1237,1.200,1775810567665293.725	,1775810567665294.925	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1238,46.719,1775810567665294.965	,1775810567665341.684	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1239,1.139,1775810567665341.704	,1775810567665342.844	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1240,1.219,1775810567665342.864	,1775810567665344.084	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1241,47.059,1775810567665344.104	,1775810567665391.163	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1242,1.180,1775810567665391.183	,1775810567665392.363	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1243,1.279,1775810567665392.383	,1775810567665393.663	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1244,46.719,1775810567665393.683	,1775810567665440.402	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1245,1.199,1775810567665440.422	,1775810567665441.622	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1246,1.180,1775810567665441.642	,1775810567665442.822	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1247,46.959,1775810567665442.842	,1775810567665489.801	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1248,1.059,1775810567665489.821	,1775810567665490.881	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1249,1.180,1775810567665490.901	,1775810567665492.081	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1250,47.379,1775810567665492.101	,1775810567665539.480	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1251,1.059,1775810567665539.520	,1775810567665540.580	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1252,1.219,1775810567665540.600	,1775810567665541.820	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1253,47.319,1775810567665541.840	,1775810567665589.159	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1254,1.119,1775810567665589.179	,1775810567665590.299	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1255,1.219,1775810567665590.319	,1775810567665591.539	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1256,46.979,1775810567665591.559	,1775810567665638.538	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1257,1.140,1775810567665638.558	,1775810567665639.698	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1258,1.159,1775810567665639.738	,1775810567665640.898	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1259,47.239,1775810567665640.918	,1775810567665688.157	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1260,1.060,1775810567665688.177	,1775810567665689.237	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1261,1.199,1775810567665689.257	,1775810567665690.457	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1262,47.819,1775810567665690.477	,1775810567665738.296	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1263,1.340,1775810567665738.316	,1775810567665739.656	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1264,1.219,1775810567665739.676	,1775810567665740.896	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1265,46.979,1775810567665740.916	,1775810567665787.895	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1266,1.140,1775810567665787.915	,1775810567665789.055	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1267,1.299,1775810567665789.075	,1775810567665790.375	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1268,47.139,1775810567665790.395	,1775810567665837.534	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1269,1.199,1775810567665837.554	,1775810567665838.754	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1270,1.220,1775810567665838.774	,1775810567665839.994	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1271,47.139,1775810567665840.034	,1775810567665887.173	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1272,1.119,1775810567665887.193	,1775810567665888.313	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1273,1.200,1775810567665888.333	,1775810567665889.533	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1274,46.999,1775810567665889.553	,1775810567665936.552	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1275,1.139,1775810567665936.572	,1775810567665937.712	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1276,1.219,1775810567665937.732	,1775810567665938.952	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1277,46.919,1775810567665938.972	,1775810567665985.891	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1278,1.160,1775810567665985.911	,1775810567665987.071	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1279,1.259,1775810567665987.111	,1775810567665988.371	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1280,46.539,1775810567665988.391	,1775810567666034.930	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1281,1.159,1775810567666034.950	,1775810567666036.110	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1282,1.279,1775810567666036.130	,1775810567666037.410	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1283,46.599,1775810567666037.430	,1775810567666084.029	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1284,1.179,1775810567666084.069	,1775810567666085.249	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1285,1.320,1775810567666085.269	,1775810567666086.589	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1286,46.999,1775810567666086.609	,1775810567666133.608	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1287,1.179,1775810567666133.628	,1775810567666134.808	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1288,1.059,1775810567666134.828	,1775810567666135.888	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1289,46.539,1775810567666135.928	,1775810567666182.467	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1290,1.080,1775810567666182.487	,1775810567666183.567	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1291,1.119,1775810567666183.587	,1775810567666184.707	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1292,46.899,1775810567666184.727	,1775810567666231.626	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1293,1.079,1775810567666231.646	,1775810567666232.726	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1294,1.200,1775810567666232.766	,1775810567666233.966	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1295,47.199,1775810567666234.006	,1775810567666281.205	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1296,1.139,1775810567666281.225	,1775810567666282.365	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1297,1.220,1775810567666282.385	,1775810567666283.605	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1298,46.979,1775810567666283.625	,1775810567666330.604	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1299,1.159,1775810567666330.644	,1775810567666331.804	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1300,1.219,1775810567666331.824	,1775810567666333.044	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1301,47.099,1775810567666333.084	,1775810567666380.183	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1302,1.159,1775810567666380.223	,1775810567666381.383	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1303,1.279,1775810567666381.423	,1775810567666382.703	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1304,47.119,1775810567666382.723	,1775810567666429.842	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1305,1.200,1775810567666429.862	,1775810567666431.062	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1306,1.159,1775810567666431.082	,1775810567666432.242	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1307,47.019,1775810567666432.262	,1775810567666479.281	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1308,1.040,1775810567666479.301	,1775810567666480.341	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1309,1.139,1775810567666480.381	,1775810567666481.521	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1310,47.239,1775810567666481.541	,1775810567666528.780	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1311,1.059,1775810567666528.800	,1775810567666529.860	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1312,1.220,1775810567666529.880	,1775810567666531.100	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1313,46.939,1775810567666531.120	,1775810567666578.059	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1314,1.119,1775810567666578.099	,1775810567666579.219	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1315,1.239,1775810567666579.239	,1775810567666580.479	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1316,46.659,1775810567666580.499	,1775810567666627.158	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1317,1.160,1775810567666627.178	,1775810567666628.338	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1318,1.199,1775810567666628.358	,1775810567666629.558	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1319,47.239,1775810567666629.578	,1775810567666676.817	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1320,1.100,1775810567666676.837	,1775810567666677.937	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1321,1.219,1775810567666677.957	,1775810567666679.177	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1322,46.919,1775810567666679.197	,1775810567666726.116	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1323,1.139,1775810567666726.136	,1775810567666727.276	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1324,1.240,1775810567666727.296	,1775810567666728.536	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1325,46.959,1775810567666728.556	,1775810567666775.515	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1326,1.139,1775810567666775.535	,1775810567666776.675	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1327,1.260,1775810567666776.695	,1775810567666777.955	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1328,47.279,1775810567666777.975	,1775810567666825.254	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1329,1.179,1775810567666825.274	,1775810567666826.454	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1330,1.240,1775810567666826.474	,1775810567666827.714	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1331,47.439,1775810567666827.734	,1775810567666875.173	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1332,1.119,1775810567666875.193	,1775810567666876.313	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1333,1.199,1775810567666876.333	,1775810567666877.533	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1334,47.319,1775810567666877.553	,1775810567666924.872	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1335,1.139,1775810567666924.892	,1775810567666926.032	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1336,1.239,1775810567666926.052	,1775810567666927.292	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1337,46.899,1775810567666927.312	,1775810567666974.211	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1338,1.180,1775810567666974.231	,1775810567666975.411	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1339,1.279,1775810567666975.431	,1775810567666976.711	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1340,47.339,1775810567666976.731	,1775810567667024.070	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1341,1.140,1775810567667024.090	,1775810567667025.230	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1342,1.259,1775810567667025.270	,1775810567667026.530	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1343,47.039,1775810567667026.550	,1775810567667073.589	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1344,1.200,1775810567667073.609	,1775810567667074.809	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1345,1.299,1775810567667074.829	,1775810567667076.129	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1346,46.799,1775810567667076.169	,1775810567667122.968	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1347,1.179,1775810567667123.008	,1775810567667124.188	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1348,1.080,1775810567667124.208	,1775810567667125.288	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1349,46.499,1775810567667125.308	,1775810567667171.807	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1350,1.119,1775810567667171.827	,1775810567667172.947	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1351,1.139,1775810567667172.967	,1775810567667174.107	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1352,46.579,1775810567667174.127	,1775810567667220.706	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1353,1.120,1775810567667220.726	,1775810567667221.846	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1354,1.219,1775810567667221.866	,1775810567667223.086	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1355,46.919,1775810567667223.106	,1775810567667270.025	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1356,1.139,1775810567667270.045	,1775810567667271.185	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1357,1.220,1775810567667271.205	,1775810567667272.425	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1358,47.139,1775810567667272.445	,1775810567667319.584	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1359,1.119,1775810567667319.624	,1775810567667320.744	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1360,1.200,1775810567667320.784	,1775810567667321.984	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1361,47.179,1775810567667322.004	,1775810567667369.183	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1362,1.179,1775810567667369.203	,1775810567667370.383	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1363,1.279,1775810567667370.403	,1775810567667371.683	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1364,47.179,1775810567667371.723	,1775810567667418.902	
